Puntaje,Goles,Asistencias,Goles + Asistencias,Pases precisos,Pases fallados,Pases totales,Precisión de pase %,Pases precisos en tercio final,Pases clave,Regates completados,Efectividad en regates %,Intercepciones,Tarjetas amarillas,Rojas directas,Tarjetas rojas,Centros precisos,Precisión de centros %,Remates,Remates al arco,Remates fuera,Duelos aéreos ganados,Efectividad en duelos aéreos %,Duelos ganados,Efectividad en duelos %,Minutos jugados,Goles convertidos %,Penales ejecutados,Penales convertidos,Remates de pelota parada,Pases largos precisos,Precisión de pase largo %,Despejes,Errores seguidos por remate,Faltas recibidas,Faltas cometidas,Autogoles,Regateado,Fueras de juego,Remates bloqueados,Pases al asistidor,Atajadas,Centros perdidos,Partidos de titular,penaltyConversion,Centros totales,Duelos perdidos,Pérdidas aéreas,Penales errados,Pases largos totales,scoringFrequency,Doble amarilla,Sustituciones ingresando,Sustituciones saliendo,Saques de arco,Recuperaciones,stats_id,type,Partidos jugados,player_id,league_id,season_id,cleanSheet,goalsConceded
6.7111111111111,1.0,2.0,3.0,761.0,208.0,969.0,78.53,93.0,3.0,19.0,65.52,212.0,10.0,0.0,0.0,1.0,7.14,12.0,3.0,9.0,45.0,47.37,270.0,36.14,3283.0,8.333,0.0,0.0,1.0,53.0,43.09,47.0,30.0,48.0,80.0,0.0,99.0,1.0,10.0,1.0,0.0,0.0,37.0,,14.0,477.0,50.0,0.0,123.0,3283.0,0.0,3.0,0.0,0.0,413.0,1293173,overall,37.0,1469419,703,57782,,
6.6918918918919,3.0,1.0,4.0,443.0,171.0,614.0,72.15,36.0,18.0,39.0,66.1,75.0,2.0,0.0,0.0,12.0,22.22,30.0,9.0,21.0,26.0,36.62,167.0,33.4,2411.0,10.0,0.0,0.0,0.0,28.0,54.9,13.0,12.0,32.0,19.0,0.0,60.0,3.0,3.0,2.0,0.0,0.0,31.0,,54.0,333.0,45.0,0.0,51.0,803.66666666667,0.0,28.0,7.0,0.0,138.0,1293176,overall,38.0,1506776,703,57782,,
6.6891891891892,1.0,2.0,3.0,452.0,259.0,711.0,63.57,71.0,11.0,30.0,56.6,119.0,1.0,0.0,0.0,21.0,32.31,17.0,8.0,9.0,41.0,39.81,186.0,33.21,2485.0,5.882,0.0,0.0,0.0,44.0,46.32,29.0,11.0,21.0,35.0,0.0,66.0,7.0,3.0,0.0,0.0,0.0,29.0,,65.0,374.0,62.0,0.0,95.0,2485.0,0.0,17.0,9.0,0.0,192.0,1293196,overall,38.0,1021878,703,57782,,
6.8285714285714,0.0,0.0,0.0,43.0,13.0,56.0,76.79,4.0,5.0,8.0,88.89,8.0,0.0,0.0,0.0,2.0,40.0,6.0,1.0,5.0,4.0,40.0,32.0,43.24,210.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,2.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,,5.0,42.0,6.0,0.0,6.0,,0.0,2.0,6.0,0.0,20.0,1534197,overall,8.0,992953,703,57782,,
6.8703703703704,1.0,1.0,2.0,429.0,184.0,613.0,69.98,97.0,9.0,37.0,72.55,125.0,9.0,0.0,0.0,3.0,20.0,26.0,7.0,19.0,21.0,33.87,218.0,40.0,1918.0,3.846,0.0,0.0,0.0,55.0,57.89,12.0,9.0,53.0,62.0,0.0,48.0,5.0,6.0,0.0,0.0,0.0,27.0,,15.0,327.0,41.0,0.0,95.0,1918.0,0.0,23.0,1.0,0.0,220.0,1293185,overall,28.0,1182905,703,57782,,
6.575,0.0,0.0,0.0,113.0,53.0,166.0,68.07,9.0,2.0,6.0,75.0,20.0,2.0,0.0,0.0,3.0,50.0,3.0,0.0,3.0,17.0,58.62,46.0,42.2,260.0,0.0,0.0,0.0,1.0,8.0,36.36,6.0,4.0,6.0,4.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,,6.0,63.0,12.0,0.0,22.0,,0.0,0.0,20.0,0.0,31.0,1293209,overall,20.0,1465695,703,57782,,
6.7272727272727,1.0,0.0,1.0,790.0,333.0,1123.0,70.35,92.0,11.0,57.0,67.06,133.0,5.0,1.0,1.0,16.0,28.07,11.0,1.0,10.0,28.0,49.12,261.0,41.04,2775.0,9.091,0.0,0.0,0.0,71.0,45.22,72.0,16.0,27.0,34.0,0.0,68.0,1.0,7.0,1.0,0.0,0.0,32.0,,57.0,375.0,29.0,0.0,157.0,2775.0,0.0,5.0,1.0,0.0,301.0,1293180,overall,33.0,1066572,703,57782,,
6.6878787878788,0.0,0.0,0.0,511.0,219.0,730.0,70.0,70.0,4.0,25.0,69.44,139.0,9.0,0.0,0.0,5.0,38.46,6.0,1.0,5.0,78.0,60.0,289.0,41.29,2634.0,0.0,0.0,0.0,0.0,65.0,47.45,82.0,21.0,26.0,54.0,0.0,79.0,1.0,8.0,0.0,0.0,0.0,30.0,,13.0,411.0,52.0,0.0,137.0,,0.0,4.0,4.0,0.0,348.0,1293179,overall,34.0,1650441,703,57782,,
6.9714285714286,0.0,0.0,0.0,1005.0,220.0,1225.0,82.04,108.0,3.0,7.0,87.5,157.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,90.0,53.89,260.0,43.33,3216.0,0.0,0.0,0.0,0.0,141.0,52.81,106.0,30.0,14.0,26.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,37.0,,0.0,340.0,77.0,0.0,267.0,,0.0,3.0,0.0,0.0,470.0,1293199,overall,37.0,933172,703,57782,,
6.7954545454545,1.0,0.0,1.0,366.0,179.0,545.0,67.16,60.0,7.0,19.0,70.37,68.0,1.0,0.0,0.0,13.0,40.63,7.0,1.0,6.0,20.0,41.67,139.0,41.99,1356.0,14.29,0.0,0.0,1.0,41.0,42.71,39.0,10.0,21.0,14.0,0.0,37.0,4.0,4.0,0.0,0.0,0.0,14.0,,32.0,192.0,28.0,0.0,96.0,1356.0,0.0,2.0,8.0,0.0,164.0,1293208,overall,23.0,1468116,703,57782,,
6.8565217391304,0.0,0.0,0.0,353.0,180.0,533.0,66.23,59.0,1.0,2.0,66.67,108.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,54.0,59.34,129.0,40.57,1875.0,0.0,0.0,0.0,0.0,69.0,42.59,61.0,14.0,4.0,22.0,0.0,43.0,7.0,19.0,1.0,0.0,0.0,21.0,,0.0,189.0,37.0,0.0,162.0,,0.0,2.0,2.0,1.0,220.0,1293194,overall,23.0,340755,703,57782,,
6.4,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,0.0,1.0,,0.0,0.0,1.0,0.0,5.0,1309976,overall,1.0,1467897,703,57782,,
6.6,0.0,0.0,0.0,179.0,121.0,300.0,59.67,41.0,1.0,2.0,66.67,48.0,2.0,0.0,0.0,2.0,28.57,3.0,0.0,3.0,15.0,62.5,40.0,31.01,659.0,0.0,0.0,0.0,0.0,28.0,34.57,24.0,5.0,2.0,3.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,6.0,,7.0,89.0,9.0,0.0,81.0,,0.0,3.0,7.0,0.0,85.0,1293207,overall,13.0,1650461,703,57782,,
7.2131578947368,0.0,0.0,0.0,529.0,106.0,635.0,83.31,102.0,0.0,2.0,66.67,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,100.0,21.0,84.0,3510.0,0.0,0.0,0.0,0.0,232.0,70.73,9.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,98.0,0.0,39.0,,0.0,4.0,0.0,0.0,328.0,,0.0,0.0,0.0,368.0,189.0,1293197,overall,39.0,1092476,703,57782,24.0,26.0
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,63.0,,0.0,0.0,,,,,,,,0.0,,,,,,,1.0,,,,,,,,0.0,,,,,1659493,overall,1.0,1887188,703,57782,,
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,90.0,,0.0,0.0,,,,,,,,0.0,,,,,,,1.0,,,,,,,,0.0,,,,,1659489,overall,1.0,1845561,703,57782,,
6.7103448275862,5.0,1.0,6.0,162.0,114.0,276.0,58.7,19.0,11.0,24.0,63.16,50.0,7.0,1.0,1.0,6.0,30.0,29.0,11.0,18.0,81.0,29.78,194.0,25.59,1755.0,17.24,1.0,0.0,0.0,8.0,53.33,15.0,4.0,23.0,51.0,0.0,10.0,13.0,2.0,0.0,0.0,0.0,18.0,0.0,20.0,564.0,191.0,1.0,15.0,351.0,0.0,12.0,11.0,0.0,54.0,1292735,overall,29.0,1182428,703,57782,,2.0
6.8411764705882,2.0,1.0,3.0,241.0,132.0,373.0,64.61,12.0,19.0,74.0,71.15,47.0,5.0,0.0,0.0,14.0,25.93,36.0,14.0,22.0,24.0,27.27,233.0,34.62,2208.0,5.556,0.0,0.0,0.0,6.0,46.15,4.0,1.0,46.0,48.0,0.0,22.0,21.0,0.0,1.0,0.0,0.0,24.0,,54.0,440.0,64.0,0.0,13.0,1104.0,0.0,15.0,10.0,0.0,100.0,1292722,overall,34.0,1627952,703,57782,,1.0
6.75,3.0,0.0,3.0,219.0,122.0,341.0,64.22,19.0,11.0,33.0,66.0,53.0,5.0,1.0,2.0,3.0,25.0,33.0,12.0,21.0,89.0,38.7,249.0,32.89,1914.0,9.091,0.0,0.0,0.0,5.0,27.78,16.0,8.0,31.0,66.0,1.0,20.0,11.0,3.0,2.0,0.0,0.0,19.0,,12.0,508.0,141.0,0.0,18.0,638.0,1.0,8.0,13.0,0.0,71.0,1292730,overall,32.0,864074,703,57782,,1.0
6.6083333333333,0.0,0.0,0.0,30.0,24.0,54.0,55.56,2.0,1.0,12.0,66.67,10.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,17.0,45.95,49.0,36.57,266.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,,4.0,85.0,20.0,0.0,3.0,,0.0,1.0,11.0,0.0,21.0,1292731,overall,12.0,974638,703,57782,,
6.9533333333333,1.0,4.0,5.0,101.0,58.0,159.0,63.52,8.0,11.0,36.0,83.72,10.0,0.0,0.0,0.0,11.0,36.67,8.0,4.0,4.0,2.0,20.0,64.0,37.65,554.0,12.5,0.0,0.0,1.0,8.0,44.44,3.0,0.0,7.0,6.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,6.0,,30.0,106.0,8.0,0.0,18.0,554.0,0.0,6.0,10.0,0.0,28.0,1403170,overall,16.0,1182423,703,57782,0.0,2.0
6.7111111111111,2.0,0.0,2.0,11.0,10.0,21.0,52.38,0.0,1.0,10.0,62.5,2.0,1.0,0.0,0.0,1.0,100.0,7.0,4.0,3.0,3.0,37.5,20.0,34.48,86.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,38.0,5.0,0.0,2.0,43.0,0.0,0.0,10.0,0.0,4.0,1292723,overall,10.0,1638681,703,57782,,
6.972,1.0,3.0,4.0,281.0,164.0,445.0,63.15,26.0,27.0,72.0,68.57,50.0,2.0,1.0,1.0,30.0,34.48,50.0,14.0,36.0,12.0,31.58,173.0,35.45,1628.0,2.0,0.0,0.0,12.0,33.0,44.59,8.0,2.0,25.0,16.0,0.0,20.0,5.0,1.0,0.0,0.0,0.0,16.0,,87.0,315.0,26.0,0.0,74.0,1628.0,0.0,8.0,9.0,0.0,85.0,1298070,overall,25.0,859971,703,57782,,1.0
6.62,0.0,0.0,0.0,35.0,25.0,60.0,58.33,8.0,0.0,6.0,75.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,66.67,32.0,43.84,210.0,0.0,0.0,0.0,0.0,6.0,40.0,4.0,3.0,2.0,10.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,,1.0,41.0,3.0,0.0,15.0,,0.0,1.0,11.0,0.0,27.0,1292756,overall,12.0,1638680,703,57782,,
7.030303030303,2.0,3.0,5.0,614.0,246.0,860.0,71.4,107.0,39.0,18.0,72.0,69.0,0.0,1.0,1.0,18.0,33.96,38.0,6.0,32.0,7.0,36.84,136.0,39.88,2328.0,5.263,2.0,2.0,9.0,85.0,48.3,13.0,8.0,37.0,13.0,0.0,62.0,2.0,5.0,0.0,0.0,0.0,25.0,100.0,53.0,205.0,12.0,0.0,176.0,1164.0,0.0,9.0,8.0,0.0,162.0,1292739,overall,33.0,122613,703,57782,,1.0
6.7111111111111,1.0,0.0,1.0,353.0,104.0,457.0,77.24,49.0,12.0,17.0,70.83,81.0,5.0,1.0,2.0,2.0,50.0,8.0,2.0,6.0,24.0,41.38,120.0,38.83,1571.0,12.5,0.0,0.0,0.0,15.0,51.72,14.0,8.0,31.0,36.0,0.0,37.0,0.0,6.0,0.0,0.0,0.0,18.0,,4.0,189.0,34.0,0.0,29.0,1571.0,1.0,8.0,9.0,0.0,153.0,1292750,overall,27.0,885005,703,57782,,1.0
6.8756756756757,0.0,1.0,1.0,531.0,299.0,830.0,63.98,93.0,16.0,83.0,74.11,170.0,8.0,0.0,0.0,3.0,33.33,31.0,5.0,26.0,21.0,41.18,308.0,40.47,3017.0,0.0,0.0,0.0,0.0,76.0,37.07,62.0,16.0,52.0,43.0,0.0,99.0,1.0,8.0,1.0,0.0,0.0,35.0,,9.0,453.0,30.0,0.0,205.0,,0.0,15.0,2.0,0.0,348.0,1292742,overall,37.0,1197976,703,57782,,2.0
6.4846153846154,0.0,0.0,0.0,110.0,38.0,148.0,74.32,16.0,1.0,4.0,66.67,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,35.0,34.31,569.0,0.0,0.0,0.0,0.0,9.0,47.37,6.0,8.0,12.0,7.0,0.0,23.0,0.0,3.0,0.0,0.0,0.0,7.0,,8.0,67.0,6.0,0.0,19.0,,0.0,6.0,7.0,0.0,47.0,1298071,overall,14.0,1197979,703,57782,,
7.0388888888889,2.0,1.0,3.0,323.0,85.0,408.0,79.17,56.0,9.0,7.0,87.5,57.0,3.0,0.0,0.0,6.0,60.0,22.0,6.0,16.0,20.0,40.82,61.0,34.66,1151.0,9.091,0.0,0.0,5.0,42.0,56.0,13.0,5.0,11.0,14.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,16.0,,10.0,115.0,29.0,0.0,75.0,575.5,0.0,14.0,3.0,0.0,115.0,1292745,overall,19.0,1466109,703,57782,,
6.6382352941176,1.0,0.0,1.0,406.0,212.0,618.0,65.7,48.0,18.0,24.0,40.68,135.0,5.0,0.0,1.0,26.0,40.0,14.0,4.0,10.0,38.0,44.19,166.0,30.63,2535.0,7.143,0.0,0.0,0.0,45.0,44.55,50.0,12.0,20.0,27.0,0.0,88.0,1.0,4.0,0.0,0.0,0.0,32.0,,65.0,376.0,48.0,0.0,101.0,2535.0,1.0,18.0,2.0,0.0,212.0,1292737,overall,34.0,1110009,703,57782,0.0,2.0
6.78,1.0,1.0,2.0,546.0,186.0,732.0,74.59,75.0,16.0,22.0,70.97,157.0,3.0,0.0,0.0,9.0,39.13,26.0,9.0,17.0,53.0,36.05,164.0,31.36,2960.0,3.846,0.0,0.0,0.0,25.0,49.02,54.0,15.0,20.0,21.0,0.0,79.0,4.0,4.0,0.0,0.0,0.0,35.0,,23.0,359.0,94.0,0.0,51.0,2960.0,0.0,10.0,0.0,0.0,247.0,1292748,overall,35.0,849028,703,57782,,2.0
6.8708333333333,0.0,0.0,0.0,360.0,166.0,526.0,68.44,64.0,2.0,6.0,85.71,89.0,5.0,0.0,1.0,9.0,32.14,9.0,5.0,4.0,42.0,49.41,109.0,37.59,1696.0,0.0,0.0,0.0,0.0,81.0,48.5,55.0,8.0,5.0,20.0,0.0,34.0,1.0,7.0,1.0,0.0,0.0,22.0,,28.0,181.0,43.0,0.0,167.0,,1.0,8.0,4.0,0.0,181.0,1292743,overall,26.0,897148,703,57782,,
6.959375,0.0,0.0,0.0,576.0,248.0,824.0,69.9,86.0,4.0,5.0,100.0,155.0,7.0,0.0,1.0,3.0,33.33,5.0,0.0,5.0,74.0,52.86,158.0,42.13,2809.0,0.0,0.0,0.0,0.0,113.0,48.29,118.0,25.0,10.0,16.0,0.0,39.0,1.0,15.0,0.0,0.0,0.0,32.0,,9.0,217.0,66.0,0.0,234.0,,1.0,1.0,0.0,0.0,341.0,1292754,overall,32.0,941528,703,57782,0.0,1.0
6.73,0.0,0.0,0.0,80.0,42.0,122.0,65.57,10.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,52.38,36.0,42.86,552.0,0.0,0.0,0.0,0.0,12.0,37.5,34.0,11.0,3.0,3.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,5.0,,0.0,48.0,10.0,0.0,32.0,,0.0,0.0,5.0,0.0,64.0,1379233,overall,10.0,992970,703,57782,0.0,2.0
6.9473684210526,0.0,0.0,0.0,273.0,88.0,361.0,75.62,14.0,0.0,6.0,85.71,101.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,36.0,55.38,89.0,47.09,1672.0,0.0,0.0,0.0,0.0,28.0,36.36,47.0,6.0,6.0,11.0,0.0,19.0,0.0,15.0,0.0,0.0,0.0,19.0,,1.0,100.0,29.0,0.0,77.0,,0.0,0.0,0.0,0.0,177.0,1418347,overall,19.0,1117452,703,57782,,
6.8540540540541,2.0,1.0,3.0,436.0,238.0,674.0,64.69,86.0,3.0,4.0,80.0,138.0,12.0,0.0,0.0,1.0,25.0,8.0,2.0,6.0,95.0,65.07,240.0,44.44,3283.0,25.0,0.0,0.0,0.0,104.0,42.98,152.0,33.0,29.0,41.0,0.0,82.0,0.0,19.0,0.0,0.0,0.0,37.0,,4.0,300.0,51.0,0.0,242.0,1641.5,0.0,2.0,0.0,0.0,357.0,1292728,overall,37.0,1654511,703,57782,0.0,2.0
7.1921052631579,0.0,0.0,0.0,355.0,146.0,501.0,70.86,167.0,0.0,1.0,100.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,87.5,18.0,81.82,3376.0,0.0,0.0,0.0,0.0,240.0,63.83,15.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,92.0,2.0,38.0,,0.0,4.0,2.0,0.0,376.0,,0.0,1.0,0.0,460.0,138.0,1292724,overall,38.0,940700,703,57782,24.0,22.0
7.05,0.0,0.0,0.0,20.0,9.0,29.0,68.97,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,10.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,1.0,13.0,7.0,1623265,overall,2.0,896983,703,57782,0.0,1.0
6.784,2.0,0.0,3.0,190.0,105.0,295.0,64.41,23.0,9.0,69.0,65.71,18.0,6.0,0.0,0.0,10.0,27.78,28.0,6.0,22.0,17.0,34.0,163.0,38.81,1225.0,7.143,0.0,0.0,1.0,14.0,45.16,2.0,3.0,34.0,22.0,0.0,24.0,4.0,0.0,2.0,0.0,0.0,14.0,,36.0,257.0,33.0,0.0,31.0,612.5,0.0,13.0,12.0,0.0,67.0,1289417,overall,26.0,980541,703,57782,,
6.678125,3.0,0.0,3.0,265.0,139.0,404.0,65.59,22.0,16.0,18.0,64.29,30.0,4.0,0.0,0.0,5.0,21.74,45.0,21.0,24.0,47.0,26.7,146.0,24.54,2029.0,6.667,0.0,0.0,1.0,17.0,41.46,9.0,7.0,14.0,29.0,0.0,19.0,13.0,3.0,1.0,0.0,0.0,21.0,,23.0,449.0,129.0,0.0,41.0,676.33333333333,0.0,13.0,12.0,0.0,63.0,1289451,overall,33.0,1650446,703,57782,,
6.825,1.0,0.0,1.0,17.0,12.0,29.0,58.62,1.0,2.0,18.0,56.25,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,25.0,29.0,35.8,191.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,,7.0,52.0,6.0,0.0,1.0,191.0,0.0,2.0,2.0,0.0,15.0,1289418,overall,4.0,980926,703,57782,,
6.5357142857143,2.0,0.0,2.0,62.0,29.0,91.0,68.13,6.0,5.0,5.0,62.5,9.0,2.0,0.0,1.0,0.0,0.0,16.0,8.0,8.0,10.0,23.81,47.0,32.41,627.0,12.5,1.0,1.0,1.0,4.0,57.14,1.0,2.0,10.0,6.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,100.0,0.0,98.0,32.0,0.0,7.0,313.5,1.0,7.0,7.0,0.0,18.0,1289427,overall,16.0,933179,703,57782,,
6.5,0.0,0.0,0.0,33.0,13.0,46.0,71.74,3.0,3.0,4.0,66.67,6.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,7.0,7.0,25.0,31.0,27.19,254.0,0.0,0.0,0.0,0.0,3.0,60.0,1.0,4.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,4.0,83.0,21.0,0.0,5.0,,0.0,1.0,14.0,0.0,10.0,1299142,overall,15.0,1650443,703,57782,,
6.7714285714286,0.0,1.0,1.0,265.0,94.0,359.0,73.82,28.0,12.0,16.0,76.19,39.0,1.0,0.0,0.0,5.0,25.0,10.0,3.0,7.0,16.0,47.06,90.0,38.14,1005.0,0.0,0.0,0.0,0.0,16.0,50.0,16.0,6.0,19.0,7.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,11.0,,20.0,146.0,18.0,0.0,32.0,,0.0,11.0,10.0,0.0,84.0,1291225,overall,21.0,922436,703,57782,,
7.3857142857143,5.0,1.0,4.0,89.0,54.0,143.0,62.24,16.0,5.0,8.0,66.67,16.0,1.0,0.0,0.0,2.0,100.0,16.0,9.0,7.0,27.0,48.21,54.0,42.52,511.0,18.75,0.0,0.0,0.0,7.0,46.67,5.0,1.0,8.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,,2.0,73.0,29.0,0.0,15.0,102.2,0.0,2.0,2.0,0.0,13.0,1532350,overall,8.0,789276,703,57782,,
6.7777777777778,0.0,0.0,0.0,115.0,68.0,183.0,62.84,19.0,0.0,5.0,83.33,28.0,1.0,0.0,0.0,2.0,9.52,7.0,1.0,6.0,6.0,54.55,35.0,29.91,547.0,0.0,0.0,0.0,0.0,16.0,41.03,11.0,2.0,7.0,6.0,0.0,14.0,0.0,2.0,1.0,0.0,0.0,6.0,,21.0,82.0,5.0,0.0,39.0,,0.0,3.0,3.0,0.0,43.0,1426897,overall,9.0,979724,703,57782,,
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,18.0,,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,1659465,overall,1.0,1468139,703,57782,,
6.6588235294118,0.0,0.0,0.0,291.0,115.0,406.0,71.67,53.0,3.0,7.0,87.5,47.0,1.0,0.0,0.0,3.0,23.08,13.0,4.0,9.0,16.0,43.24,70.0,32.26,1295.0,0.0,0.0,0.0,3.0,23.0,46.94,10.0,4.0,13.0,13.0,1.0,27.0,1.0,4.0,0.0,0.0,0.0,17.0,,13.0,147.0,21.0,0.0,49.0,,0.0,14.0,1.0,0.0,100.0,1291289,overall,18.0,971190,703,57782,,
6.7434782608696,2.0,0.0,2.0,201.0,118.0,319.0,63.01,29.0,8.0,11.0,91.67,69.0,2.0,0.0,0.0,7.0,31.82,13.0,4.0,9.0,42.0,45.16,107.0,34.97,1234.0,15.38,0.0,0.0,0.0,20.0,46.51,19.0,5.0,11.0,19.0,0.0,43.0,5.0,1.0,0.0,0.0,0.0,16.0,,22.0,199.0,51.0,0.0,43.0,617.0,0.0,16.0,7.0,0.0,117.0,1289435,overall,23.0,1094083,703,57782,,
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,18.0,,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,1659455,overall,1.0,1201175,703,57782,,
6.9444444444444,0.0,0.0,0.0,1059.0,322.0,1381.0,76.68,175.0,13.0,13.0,65.0,231.0,2.0,0.0,0.0,5.0,45.45,15.0,1.0,14.0,41.0,41.41,243.0,34.08,3310.0,0.0,0.0,0.0,0.0,179.0,55.94,61.0,24.0,24.0,52.0,0.0,134.0,0.0,13.0,0.0,0.0,0.0,37.0,,11.0,470.0,58.0,0.0,320.0,,0.0,1.0,0.0,0.0,478.0,1289450,overall,37.0,933174,703,57782,,
6.6375,0.0,0.0,0.0,38.0,18.0,56.0,67.86,3.0,3.0,10.0,62.5,3.0,1.0,0.0,0.0,7.0,38.89,2.0,0.0,2.0,5.0,45.45,19.0,42.22,199.0,0.0,0.0,0.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,18.0,26.0,6.0,0.0,3.0,,0.0,2.0,6.0,0.0,10.0,1289428,overall,8.0,951056,703,57782,,
6.7588235294118,0.0,1.0,1.0,293.0,96.0,389.0,75.32,41.0,7.0,13.0,81.25,29.0,0.0,0.0,0.0,9.0,37.5,4.0,0.0,4.0,8.0,27.59,68.0,34.17,751.0,0.0,0.0,0.0,0.0,32.0,60.38,7.0,5.0,16.0,12.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,6.0,,24.0,131.0,21.0,0.0,53.0,,0.0,6.0,12.0,0.0,80.0,1310442,overall,19.0,1118567,703,57782,,
7.1411764705882,3.0,0.0,3.0,846.0,342.0,1188.0,71.21,150.0,2.0,19.0,65.52,202.0,8.0,0.0,0.0,1.0,12.5,30.0,9.0,21.0,136.0,60.44,318.0,47.6,3050.0,10.0,2.0,2.0,6.0,164.0,50.62,97.0,25.0,21.0,39.0,0.0,107.0,8.0,20.0,1.0,0.0,0.0,34.0,100.0,8.0,350.0,89.0,0.0,324.0,1016.6666666667,0.0,1.0,1.0,12.0,467.0,1289424,overall,35.0,933167,703,57782,,
6.6,0.0,0.0,0.0,111.0,74.0,185.0,60.0,8.0,0.0,1.0,33.33,31.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,50.0,58.0,45.67,532.0,0.0,0.0,0.0,0.0,20.0,35.71,15.0,5.0,5.0,10.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,4.0,,0.0,69.0,14.0,0.0,56.0,,0.0,1.0,10.0,2.0,87.0,1327685,overall,15.0,1650444,703,57782,,
6.9851851851852,0.0,4.0,5.0,449.0,238.0,687.0,65.36,82.0,34.0,30.0,60.0,98.0,8.0,0.0,0.0,38.0,42.22,27.0,4.0,23.0,44.0,50.0,150.0,35.13,2342.0,0.0,0.0,0.0,4.0,81.0,52.94,37.0,7.0,11.0,38.0,0.0,59.0,6.0,6.0,0.0,0.0,0.0,28.0,,90.0,277.0,44.0,0.0,153.0,,0.0,13.0,0.0,0.0,194.0,1289446,overall,28.0,830656,703,57782,,
6.88,1.0,2.0,3.0,459.0,219.0,678.0,67.7,78.0,17.0,23.0,60.53,96.0,5.0,0.0,0.0,27.0,39.71,17.0,3.0,14.0,36.0,44.44,129.0,36.34,2007.0,5.882,0.0,0.0,1.0,70.0,46.36,39.0,11.0,18.0,17.0,0.0,45.0,2.0,8.0,0.0,0.0,0.0,22.0,,68.0,226.0,45.0,0.0,151.0,2007.0,0.0,4.0,9.0,0.0,204.0,1289420,overall,31.0,249979,703,57782,,
