name,id,profile,team_id,team_name,link
Agustin Colazo,1093119,https://api.sofascore.app/api/v1/player/1093119/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/agustin-colazo/1093119
Elias Torres,1213809,https://api.sofascore.app/api/v1/player/1213809/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/elias-torres/1213809
Agustin Alonso,1182395,https://api.sofascore.app/api/v1/player/1182395/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/agustin-alonso/1182395
Valentin Mancini,1184852,https://api.sofascore.app/api/v1/player/1184852/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/valentin-mancini/1184852
Lucas Gonzalez,941078,https://api.sofascore.app/api/v1/player/941078/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/lucas-gonzalez/941078
Nicolas Lamendola,939935,https://api.sofascore.app/api/v1/player/939935/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/nicolas-lamendola/939935
Sosa Alan,1467315,https://api.sofascore.app/api/v1/player/1467315/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/sosa-alan/1467315
Gonzalo Pineiro,1086999,https://api.sofascore.app/api/v1/player/1086999/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/gonzalo-pineiro/1086999
Valentin Larralde,1065614,https://api.sofascore.app/api/v1/player/1065614/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/valentin-larralde/1065614
Nathanael Guzman,1048283,https://api.sofascore.app/api/v1/player/1048283/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/nathanael-guzman/1048283
Matias Morello,1087031,https://api.sofascore.app/api/v1/player/1087031/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/matias-morello/1087031
Lujan Santiago,1087512,https://api.sofascore.app/api/v1/player/1087512/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/lujan-santiago/1087512
Marcelo Esponda,1117077,https://api.sofascore.app/api/v1/player/1117077/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/marcelo-esponda/1117077
Joaquin Indacoechea,989861,https://api.sofascore.app/api/v1/player/989861/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/joaquin-indacoechea/989861
Elias Britez,1086331,https://api.sofascore.app/api/v1/player/1086331/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/elias-britez/1086331
Ignacio Guerrico,1100246,https://api.sofascore.app/api/v1/player/1100246/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/ignacio-guerrico/1100246
Emanuel Iniguez,900191,https://api.sofascore.app/api/v1/player/900191/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/emanuel-iniguez/900191
Rodrigo Gonzalez,978882,https://api.sofascore.app/api/v1/player/978882/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/rodrigo-gonzalez/978882
Gonzalo Mottes,1018416,https://api.sofascore.app/api/v1/player/1018416/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/gonzalo-mottes/1018416
Ariel Gonzalez,1425093,https://api.sofascore.app/api/v1/player/1425093/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/ariel-gonzalez/1425093
Juan Sills,175089,https://api.sofascore.app/api/v1/player/175089/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/juan-sills/175089
Franco Godoy,885186,https://api.sofascore.app/api/v1/player/885186/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/franco-godoy/885186
Gonzalo Manuel Soto,385424,https://api.sofascore.app/api/v1/player/385424/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/gonzalo-manuel-soto/385424
Gabriel Paredes,1535522,https://api.sofascore.app/api/v1/player/1535522/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/gabriel-paredes/1535522
Jorge Carranza,340431,https://api.sofascore.app/api/v1/player/340431/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/jorge-carranza/340431
Cesar Atamanuk,1182407,https://api.sofascore.app/api/v1/player/1182407/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/cesar-atamanuk/1182407
Alexis Devesa,1894118,https://api.sofascore.app/api/v1/player/1894118/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/alexis-devesa/1894118
Nahuel Gonzalez,1894119,https://api.sofascore.app/api/v1/player/1894119/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/nahuel-gonzalez/1894119
Martin Garcia,1897455,https://api.sofascore.app/api/v1/player/1897455/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/martin-garcia/1897455
Yoel Gustavo Juarez,1936646,https://api.sofascore.app/api/v1/player/1936646/image,36836,Aldosivi,https://www.sofascore.com/es/jugador/yoel-gustavo-juarez/1936646
Juan Peinipil,1117060,https://api.sofascore.app/api/v1/player/1117060/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/juan-peinipil/1117060
Julian Eseiza,1113237,https://api.sofascore.app/api/v1/player/1113237/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/julian-eseiza/1113237
Brian Nicolas Ferreyra,1092312,https://api.sofascore.app/api/v1/player/1092312/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/brian-nicolas-ferreyra/1092312
Jeronimo Porto,1106576,https://api.sofascore.app/api/v1/player/1106576/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/jeronimo-porto/1106576
Jonatan Palacio,1393676,https://api.sofascore.app/api/v1/player/1393676/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/jonatan-palacio/1393676
Estanislao Jara,1114260,https://api.sofascore.app/api/v1/player/1114260/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/estanislao-jara/1114260
Nicolas Sanchez,789298,https://api.sofascore.app/api/v1/player/789298/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/nicolas-sanchez/789298
Perez Bruno,1157397,https://api.sofascore.app/api/v1/player/1157397/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/perez-bruno/1157397
Federico Recalde,896871,https://api.sofascore.app/api/v1/player/896871/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/federico-recalde/896871
Diego Crego,990053,https://api.sofascore.app/api/v1/player/990053/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/diego-crego/990053
Marcos Rivadero,340843,https://api.sofascore.app/api/v1/player/340843/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/marcos-rivadero/340843
Enzo Arreguin,1111937,https://api.sofascore.app/api/v1/player/1111937/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/enzo-arreguin/1111937
Diego Hernan Crego Mayans,1597527,https://api.sofascore.app/api/v1/player/1597527/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/diego-hernan-crego-mayans/1597527
Diego Braghieri,174855,https://api.sofascore.app/api/v1/player/174855/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/diego-braghieri/174855
Facundo Giacopuzzi,1016645,https://api.sofascore.app/api/v1/player/1016645/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/facundo-giacopuzzi/1016645
Peinipil Mauro,1118570,https://api.sofascore.app/api/v1/player/1118570/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/peinipil-mauro/1118570
Hernan Zuliani,1179170,https://api.sofascore.app/api/v1/player/1179170/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/hernan-zuliani/1179170
Alvaro Dionisio,1175211,https://api.sofascore.app/api/v1/player/1175211/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/alvaro-dionisio/1175211
Pablo Calderon,1015675,https://api.sofascore.app/api/v1/player/1015675/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/pablo-calderon/1015675
Alan Moreno,898988,https://api.sofascore.app/api/v1/player/898988/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/alan-moreno/898988
Mauricio Mansilla,1118569,https://api.sofascore.app/api/v1/player/1118569/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/mauricio-mansilla/1118569
Yair Bonnin,340847,https://api.sofascore.app/api/v1/player/340847/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/yair-bonnin/340847
Joaquin Hass,871853,https://api.sofascore.app/api/v1/player/871853/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/joaquin-hass/871853
Mauricio Nievas,943183,https://api.sofascore.app/api/v1/player/943183/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/mauricio-nievas/943183
Joaquin Rojas,1799688,https://api.sofascore.app/api/v1/player/1799688/image,222120,Deportivo Madryn,https://www.sofascore.com/es/jugador/joaquin-rojas/1799688
Ivan Maggi,996708,https://api.sofascore.app/api/v1/player/996708/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/ivan-maggi/996708
Castro Facundo,800243,https://api.sofascore.app/api/v1/player/800243/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/castro-facundo/800243
Ramon Villalba,1184269,https://api.sofascore.app/api/v1/player/1184269/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/ramon-villalba/1184269
Brandon Cortes,980767,https://api.sofascore.app/api/v1/player/980767/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/brandon-cortes/980767
Evelio Cardozo,974656,https://api.sofascore.app/api/v1/player/974656/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/evelio-cardozo/974656
Andres Escobar,175343,https://api.sofascore.app/api/v1/player/175343/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/andres-escobar/175343
Tomas Bottari,1092337,https://api.sofascore.app/api/v1/player/1092337/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/tomas-bottari/1092337
Mauro Ortiz,895334,https://api.sofascore.app/api/v1/player/895334/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/mauro-ortiz/895334
Ramiro Balbuena,989881,https://api.sofascore.app/api/v1/player/989881/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/ramiro-balbuena/989881
Maximiliano Amarfil,1187883,https://api.sofascore.app/api/v1/player/1187883/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/maximiliano-amarfil/1187883
Agustin Pastorelli,989989,https://api.sofascore.app/api/v1/player/989989/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/agustin-pastorelli/989989
Martin Arguello,1109374,https://api.sofascore.app/api/v1/player/1109374/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/martin-arguello/1109374
Enzo Trinidad,581732,https://api.sofascore.app/api/v1/player/581732/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/enzo-trinidad/581732
Gaspar Vega,906813,https://api.sofascore.app/api/v1/player/906813/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/gaspar-vega/906813
Augustin Paz,1211928,https://api.sofascore.app/api/v1/player/1211928/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/augustin-paz/1211928
Tomas Alejandro Rodriguez,1597543,https://api.sofascore.app/api/v1/player/1597543/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/tomas-alejandro-rodriguez/1597543
Gabriel Altamirano,1117031,https://api.sofascore.app/api/v1/player/1117031/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/gabriel-altamirano/1117031
Alejandro Contreras,333409,https://api.sofascore.app/api/v1/player/333409/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/alejandro-contreras/333409
Stefano Callegari,901024,https://api.sofascore.app/api/v1/player/901024/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/stefano-callegari/901024
Juan Rodriguez,1654120,https://api.sofascore.app/api/v1/player/1654120/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/juan-rodriguez/1654120
Roque Ramirez,974663,https://api.sofascore.app/api/v1/player/974663/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/roque-ramirez/974663
Diego Arroyo,1498998,https://api.sofascore.app/api/v1/player/1498998/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/diego-arroyo/1498998
Tomas Daniel Rossi,1109382,https://api.sofascore.app/api/v1/player/1109382/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/tomas-daniel-rossi/1109382
Mauro Zurita,1090723,https://api.sofascore.app/api/v1/player/1090723/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/mauro-zurita/1090723
Adrian Martinez,340761,https://api.sofascore.app/api/v1/player/340761/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/adrian-martinez/340761
Ivo Gutierrez,1414507,https://api.sofascore.app/api/v1/player/1414507/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/ivo-gutierrez/1414507
Rocaniere,1863836,https://api.sofascore.app/api/v1/player/1863836/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/rocaniere/1863836
Leonardo Diaz,1143788,https://api.sofascore.app/api/v1/player/1143788/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/leonardo-diaz/1143788
Facundo Ferrero,895318,https://api.sofascore.app/api/v1/player/895318/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/facundo-ferrero/895318
Daniel Monllor,584698,https://api.sofascore.app/api/v1/player/584698/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/daniel-monllor/584698
Gustavo Fernandez,1416979,https://api.sofascore.app/api/v1/player/1416979/image,3200,Nueva Chicago,https://www.sofascore.com/es/jugador/gustavo-fernandez/1416979
Spetale Aaron,1167615,https://api.sofascore.app/api/v1/player/1167615/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/spetale-aaron/1167615
Luis Silba,951083,https://api.sofascore.app/api/v1/player/951083/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/luis-silba/951083
Tadeo Marchiori,988991,https://api.sofascore.app/api/v1/player/988991/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/tadeo-marchiori/988991
Nazareno Solis,848294,https://api.sofascore.app/api/v1/player/848294/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/nazareno-solis/848294
Nicolas Rinaldi,859965,https://api.sofascore.app/api/v1/player/859965/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/nicolas-rinaldi/859965
Leandro Ciccoloni,896937,https://api.sofascore.app/api/v1/player/896937/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/leandro-ciccoloni/896937
Fermin Antonini,835241,https://api.sofascore.app/api/v1/player/835241/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/fermin-antonini/835241
Nicolas Romano,974673,https://api.sofascore.app/api/v1/player/974673/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/nicolas-romano/974673
Gonzalo Salega,1180584,https://api.sofascore.app/api/v1/player/1180584/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/gonzalo-salega/1180584
Agustin Bindella,971170,https://api.sofascore.app/api/v1/player/971170/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/agustin-bindella/971170
Jere Rodriguez,1085344,https://api.sofascore.app/api/v1/player/1085344/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/jere-rodriguez/1085344
Ignacio Antonio,895231,https://api.sofascore.app/api/v1/player/895231/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/ignacio-antonio/895231
Daniel Molina,973521,https://api.sofascore.app/api/v1/player/973521/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/daniel-molina/973521
Gaston Esposito,992075,https://api.sofascore.app/api/v1/player/992075/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/gaston-esposito/992075
Juan De Stefano,1413894,https://api.sofascore.app/api/v1/player/1413894/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/juan-de-stefano/1413894
Hector Herrera,1486040,https://api.sofascore.app/api/v1/player/1486040/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/hector-herrera/1486040
Nahuel Octavio Barboza,1597490,https://api.sofascore.app/api/v1/player/1597490/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/nahuel-octavio-barboza/1597490
Ismael Cortez,1194768,https://api.sofascore.app/api/v1/player/1194768/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/ismael-cortez/1194768
Facundo Nadalin,914144,https://api.sofascore.app/api/v1/player/914144/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/facundo-nadalin/914144
Alejandro Gutierrez,1170679,https://api.sofascore.app/api/v1/player/1170679/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/alejandro-gutierrez/1170679
Diego Mondino,898755,https://api.sofascore.app/api/v1/player/898755/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/diego-mondino/898755
Torres Federico,1008024,https://api.sofascore.app/api/v1/player/1008024/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/torres-federico/1008024
Franco Meritello,992966,https://api.sofascore.app/api/v1/player/992966/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/franco-meritello/992966
Maximiliano Padilla,155708,https://api.sofascore.app/api/v1/player/155708/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/maximiliano-padilla/155708
Matias Recalde,1465298,https://api.sofascore.app/api/v1/player/1465298/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/matias-recalde/1465298
Hugo Paniagua,1519361,https://api.sofascore.app/api/v1/player/1519361/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/hugo-paniagua/1519361
Matias Tagliamonte,871837,https://api.sofascore.app/api/v1/player/871837/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/matias-tagliamonte/871837
Lautaro Petruchi,994456,https://api.sofascore.app/api/v1/player/994456/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/lautaro-petruchi/994456
Jeremias Puch,1898415,https://api.sofascore.app/api/v1/player/1898415/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/jeremias-puch/1898415
Daniel Montagnino,1654473,https://api.sofascore.app/api/v1/player/1654473/image,188441,Gimnasia y Esgrima Mendoza,https://www.sofascore.com/es/jugador/daniel-montagnino/1654473
Diego Diellos,288317,https://api.sofascore.app/api/v1/player/288317/image,213361,San Telmo,https://www.sofascore.com/es/jugador/diego-diellos/288317
Nicolas Heiz,1469423,https://api.sofascore.app/api/v1/player/1469423/image,213361,San Telmo,https://www.sofascore.com/es/jugador/nicolas-heiz/1469423
Matias Salerno,1653788,https://api.sofascore.app/api/v1/player/1653788/image,213361,San Telmo,https://www.sofascore.com/es/jugador/matias-salerno/1653788
Franco Aguirre,1018401,https://api.sofascore.app/api/v1/player/1018401/image,213361,San Telmo,https://www.sofascore.com/es/jugador/franco-aguirre/1018401
Franco Tisera,1182417,https://api.sofascore.app/api/v1/player/1182417/image,213361,San Telmo,https://www.sofascore.com/es/jugador/franco-tisera/1182417
Jose Barreto,974746,https://api.sofascore.app/api/v1/player/974746/image,213361,San Telmo,https://www.sofascore.com/es/jugador/jose-barreto/974746
Juan Yangali,1183942,https://api.sofascore.app/api/v1/player/1183942/image,213361,San Telmo,https://www.sofascore.com/es/jugador/juan-yangali/1183942
Ramirez Gabriel,849139,https://api.sofascore.app/api/v1/player/849139/image,213361,San Telmo,https://www.sofascore.com/es/jugador/ramirez-gabriel/849139
Rodrigo Gonzalez,1109292,https://api.sofascore.app/api/v1/player/1109292/image,213361,San Telmo,https://www.sofascore.com/es/jugador/rodrigo-gonzalez/1109292
Inaki Lartirigoyen,1133394,https://api.sofascore.app/api/v1/player/1133394/image,213361,San Telmo,https://www.sofascore.com/es/jugador/inaki-lartirigoyen/1133394
Franco Emiliano,830888,https://api.sofascore.app/api/v1/player/830888/image,213361,San Telmo,https://www.sofascore.com/es/jugador/franco-emiliano/830888
Gonzalo Gimenez,796764,https://api.sofascore.app/api/v1/player/796764/image,213361,San Telmo,https://www.sofascore.com/es/jugador/gonzalo-gimenez/796764
German Mayenfisch,927422,https://api.sofascore.app/api/v1/player/927422/image,213361,San Telmo,https://www.sofascore.com/es/jugador/german-mayenfisch/927422
Alexis Cossi,971191,https://api.sofascore.app/api/v1/player/971191/image,213361,San Telmo,https://www.sofascore.com/es/jugador/alexis-cossi/971191
Cristian Medina,1109313,https://api.sofascore.app/api/v1/player/1109313/image,213361,San Telmo,https://www.sofascore.com/es/jugador/cristian-medina/1109313
Jonathan Maza,1214054,https://api.sofascore.app/api/v1/player/1214054/image,213361,San Telmo,https://www.sofascore.com/es/jugador/jonathan-maza/1214054
Agustin Lamosa,1106602,https://api.sofascore.app/api/v1/player/1106602/image,213361,San Telmo,https://www.sofascore.com/es/jugador/agustin-lamosa/1106602
Rodrigo Ayala,790190,https://api.sofascore.app/api/v1/player/790190/image,213361,San Telmo,https://www.sofascore.com/es/jugador/rodrigo-ayala/790190
Agustin Francisco Lamosa,1605142,https://api.sofascore.app/api/v1/player/1605142/image,213361,San Telmo,https://www.sofascore.com/es/jugador/agustin-francisco-lamosa/1605142
Julian Cosi,1160049,https://api.sofascore.app/api/v1/player/1160049/image,213361,San Telmo,https://www.sofascore.com/es/jugador/julian-cosi/1160049
Martin Vallejos,1514482,https://api.sofascore.app/api/v1/player/1514482/image,213361,San Telmo,https://www.sofascore.com/es/jugador/martin-vallejos/1514482
Hector Gonzalez,991108,https://api.sofascore.app/api/v1/player/991108/image,213361,San Telmo,https://www.sofascore.com/es/jugador/hector-gonzalez/991108
Leonel Pollacchi,1490981,https://api.sofascore.app/api/v1/player/1490981/image,213361,San Telmo,https://www.sofascore.com/es/jugador/leonel-pollacchi/1490981
Lautaro Cesar,1500246,https://api.sofascore.app/api/v1/player/1500246/image,213361,San Telmo,https://www.sofascore.com/es/jugador/lautaro-cesar/1500246
Gianfranco Lillo,1653787,https://api.sofascore.app/api/v1/player/1653787/image,213361,San Telmo,https://www.sofascore.com/es/jugador/gianfranco-lillo/1653787
Bustos Brian,885513,https://api.sofascore.app/api/v1/player/885513/image,213361,San Telmo,https://www.sofascore.com/es/jugador/bustos-brian/885513
Joaquin Enrico,1199311,https://api.sofascore.app/api/v1/player/1199311/image,213361,San Telmo,https://www.sofascore.com/es/jugador/joaquin-enrico/1199311
Matias Balderrama,1653786,https://api.sofascore.app/api/v1/player/1653786/image,213361,San Telmo,https://www.sofascore.com/es/jugador/matias-balderrama/1653786
Jose Neris,874567,https://api.sofascore.app/api/v1/player/874567/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/jose-neris/874567
Genaro Rossi,1117035,https://api.sofascore.app/api/v1/player/1117035/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/genaro-rossi/1117035
Javier Toledo,33776,https://api.sofascore.app/api/v1/player/33776/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/javier-toledo/33776
Braian Guille,873642,https://api.sofascore.app/api/v1/player/873642/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/braian-guille/873642
Axel Rodriguez,814225,https://api.sofascore.app/api/v1/player/814225/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/axel-rodriguez/814225
Facundo Taborda,1199308,https://api.sofascore.app/api/v1/player/1199308/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/facundo-taborda/1199308
Alex Aranda,1102818,https://api.sofascore.app/api/v1/player/1102818/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/alex-aranda/1102818
Juncos Bruno,1523681,https://api.sofascore.app/api/v1/player/1523681/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/juncos-bruno/1523681
Joel Sonora,795980,https://api.sofascore.app/api/v1/player/795980/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/joel-sonora/795980
Ignacio Lago,1132948,https://api.sofascore.app/api/v1/player/1132948/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/ignacio-lago/1132948
Alexis Sabella,1018383,https://api.sofascore.app/api/v1/player/1018383/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/alexis-sabella/1018383
Sebastian Prediger,78851,https://api.sofascore.app/api/v1/player/78851/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/sebastian-prediger/78851
Brian Farioli,989990,https://api.sofascore.app/api/v1/player/989990/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/brian-farioli/989990
Oscar Garrido,992978,https://api.sofascore.app/api/v1/player/992978/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/oscar-garrido/992978
Nicolas Delgadillo,794761,https://api.sofascore.app/api/v1/player/794761/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/nicolas-delgadillo/794761
Cristian Bernardi,842861,https://api.sofascore.app/api/v1/player/842861/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/cristian-bernardi/842861
Alan Forneris,1868531,https://api.sofascore.app/api/v1/player/1868531/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/alan-forneris/1868531
Federico Jourdan,249899,https://api.sofascore.app/api/v1/player/249899/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/federico-jourdan/249899
Nicolas Talpone,838402,https://api.sofascore.app/api/v1/player/838402/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/nicolas-talpone/838402
Juan Antonini,974740,https://api.sofascore.app/api/v1/player/974740/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/juan-antonini/974740
Zahir Yunis,1941678,https://api.sofascore.app/api/v1/player/1941678/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/zahir-yunis/1941678
Kevin Colli,1900664,https://api.sofascore.app/api/v1/player/1900664/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/kevin-colli/1900664
Facundo Garces,879875,https://api.sofascore.app/api/v1/player/879875/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/facundo-garces/879875
Andrew Teuten,924766,https://api.sofascore.app/api/v1/player/924766/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/andrew-teuten/924766
Paolo Goltz,174825,https://api.sofascore.app/api/v1/player/174825/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/paolo-goltz/174825
Fernandez Nicolas,1185976,https://api.sofascore.app/api/v1/player/1185976/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/fernandez-nicolas/1185976
Greising Edhard,1144981,https://api.sofascore.app/api/v1/player/1144981/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/greising-edhard/1144981
Ezequiel Herrera,1199307,https://api.sofascore.app/api/v1/player/1199307/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/ezequiel-herrera/1199307
Hernan Lopes,874792,https://api.sofascore.app/api/v1/player/874792/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/hernan-lopes/874792
Facundo Castet,974659,https://api.sofascore.app/api/v1/player/974659/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/facundo-castet/974659
Fabian Henriquez,816609,https://api.sofascore.app/api/v1/player/816609/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/fabian-henriquez/816609
Julian Navas Granados,933157,https://api.sofascore.app/api/v1/player/933157/image,3207,Club Atletico Colón,https://www.sofascore.com/es/jugador/julian-navas-granados/933157
